DSB,ATM_active,ATR_active,CHK1_active,CHK2_active,p53_active,p21_active,PARP_active,RAD51_focus,CellCycleArrest,ApoptosisSignal,SurvivalSignal,Time
0.0,0.0,5.0,5.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,0.8,0.0
0.06795140331144187,0.012214480856109263,4.82886958051058,6.0871401028817855,1.8613616233714867,10.821825383834698,1.9588480141488502,2.929653131650908,0.004625264127665767,0.0,0.015167340031847032,0.79808352790592,0.24120603015075376
0.13192364467575315,0.04714810750281663,4.6763191932479895,7.065261527053466,1.7379673523057868,11.826390216812406,3.997925316610899,2.863183401864552,0.01760904321344676,0.0,0.03185918864333221,0.7961939232493126,0.4824120603015075
0.19178894701210827,0.10230786601035508,4.5409251284073076,7.9457603926661875,1.633744517359577,12.994777271772646,6.146050251083034,2.800364001298095,0.0376932528175539,0.0,0.05024175590222483,0.7943335247558295,0.7236180904522613
0.24728349899492968,0.17524637617846534,4.421275781199801,8.738968356840587,1.5517725782468552,14.310002285789782,8.427307541142508,2.7409667550183436,0.0637015533168169,0.0,0.07043314773970628,0.7925061103915269,0.964824120603015
0.2980840626109494,0.2635256664635799,4.315952924164244,9.454215286753543,1.4943480916883853,15.756777048649251,10.86161272760295,2.6847589311374316,0.09451950124371461,0.0,0.09250312921450461,0.7907161506725828,1.2060301507537687
0.3438734133802266,0.3647077227620515,4.223527096851788,10.099885069719123,1.4630399706618704,17.32128403468217,13.465206407002338,2.6315024941282257,0.12908583929562364,0.0,0.11647365921806116,0.7889681370026451,1.4472361809045227
0.3843939609017541,0.47636652593331735,4.142564452266348,10.683468551306486,1.4587413211471945,18.990967135509685,16.25108421681207,2.580955364486366,0.16639244789682692,0.0,0.1423203129710271,0.7872660012326744,1.6884422110552764
0.4194880099438056,0.5961161371764769,4.071642277002218,11.211616596116006,1.4817224589070286,20.75434234996893,19.229368970249578,2.532874218683656,0.20549054315835866,0.0,0.16997464531808326,0.7856126525849535,1.92964824120603
0.44912333799385185,0.7216490936807644,4.009370204095314,11.690195281039163,1.5316880859030784,22.600831316752846,22.407631749154604,2.48701832218609,0.24550070683866376,0.0,0.1993274748292624,0.784009656487411,2.170854271356784
0.47340370369747814,0.8507793411496996,3.9544140796179112,12.12434426670003,1.607840058320194,24.520619452911923,25.791168811613147,2.443153871565851,0.28562442785716746,0.0,0.23023300198273675,0.7824570696740378,2.4120603015075375
0.4925652581273275,0.9814842944198263,3.905519600750089,12.518538486180931,1.7089457549817098,26.504539141765267,29.383241133467457,2.4010583426582,0.3251550717533751,0.0,0.2625136192186254,0.7809534301085903,2.6532663316582914
0.5069611329962844,1.1119414643370091,3.8615332635353794,12.876652532559554,1.8334108975393406,28.543977186409247,33.18528299411239,2.3605244097187854,0.36348659745121675,0.0,0.29596523777887224,0.7794958839748262,2.8944723618090453
0.5170374638081489,1.2405562790260614,3.821418769037258,13.202026554743224,1.9793548275380426,30.63080465965464,37.19708544445087,2.321363102981813,0.4001188532896037,0.0,0.33036294324171556,0.7780804185588585,3.135678391959799
0.5233045988118459,1.3659791696875265,3.78426779030731,13.497532121509133,2.144685760333585,32.75732635410252,41.41695985916569,2.2834060009303343,0.43465886819023736,0.0,0.3654667957107673,0.776702161644303,3.3768844221105527
0.5263071166386525,1.4871113512200964,3.7493047232319983,13.76563640237076,2.3271734280640057,34.91624660992931,45.8418858387016,2.2465063785972506,0.46681808185749823,0.0,0.401027609022352,0.7753557071564448,3.618090452261306
0.5265957354974748,1.603100014709361,3.715885733239594,14.008463105005553,2.5245167275844542,37.100647964349335,50.4676470089977,2.2105393538961047,0.4964059356695676,0.0,0.43679256585006226,0.7740354309966322,3.85929648241206
0.524703319332276,1.7133244936324967,3.6834928708054737,14.227848857918168,2.7344044293694987,39.30397926268816,55.28895733830625,2.175401156234736,0.5233205400415553,0.0,0.4725105496972725,0.7727357698732048,4.100502512562814
0.5211262522226965,1.8173755373994962,3.6517243471145426,14.425394063401155,2.954567566308877,41.520050115781295,60.29957991506247,2.141007699517852,0.5475373147609127,0.0,0.5079370950697604,0.7714514459984163,4.341708542713568
0.5163115582868311,1.9150300104710138,3.6202821762259925,14.602507645322504,3.1828227656030097,43.743029070922205,65.49243948030036,2.107292664513744,0.5690965265598003,0.0,0.5428388750021581,0.7701776306843033,4.582914572864321
0.5106494698136955,2.0062232187257196,3.5889583429812744,14.760445473275352,3.4171063504631647,45.96744339940038,70.85972949881454,2.074205289890407,0.5880905664655882,0.0,0.5769976584663906,0.7689100478943499,4.824120603015075
0.5044706901880271,2.0910207749964225,3.557620514924582,14.900342564170446,3.6554995309257716,48.188178932612416,76.39301417007458,2.0417080489163437,0.6046516664294521,0.0,0.6102136820368489,0.767645024486785,5.065326633165829
0.4980473620418129,2.1695915161720714,3.526198114336741,15.02323941576607,3.896245381996109,50.40047886504793,82.0833255152848,2.0097743553895624,0.6189405775611062,0.0,0.642308392685579,0.7663794971092028,5.306532663316583
0.49159669233796954,2.24218253401407,3.4946693350373104,15.130103027480203,4.137758591187275,52.599940875521995,87.92125553023142,1.9783864034539675,0.6311365423633759,0.0,0.6731265357386219,0.7651109868797633,5.547738693467337
0.4852862971024284,2.309097003891042,3.463049489589998,15.221843201582066,4.3786290020488625,54.78251222930367,93.89704324458337,1.9475332116913533,0.6414287471970557,0.0,0.7025375697885694,0.7638375521057401,5.788944723618091
0.4792404365833427,2.3706751221482567,3.4313808785853404,15.299324845331666,4.617620135060019,56.94448279916754,100.00065657116431,1.917208908952314,0.6500092893403853,0.0,0.730436418237025,0.7625577283936712,6.030150753768844
0.47354652688651777,2.427278195433809,3.3997242295987675,15.36337693887452,4.853663756976574,59.082476111730735,106.22186881464033,1.8874112740571187,0.6570675996559379,0.0,0.7567435811857967,0.7612704632525947,6.271356783919598
0.46826147911256316,2.4792757876124583,3.368151677883669,15.41479876599199,5.085851457816887,61.19343860548001,112.55032967070399,1.858140527992927,0.6627862176309514,0.0,0.781404641753644,0.7599750505051321,6.5125628140703515
0.46341756910739784,2.527035606580154,3.336741142865584,15.454364039464343,5.313424188860368,63.27462741115849,118.97563075863475,1.8293983569221788,0.667337732150764,0.0,0.8043892365002302,0.7586710682248115,6.7537688442211055
0.45902767831523056,2.570915845377959,3.30557196530547,15.482823372182883,5.535760453663814,65.32359692555998,125.48736562484376,1.8011871451596415,0.670882731665854,0.0,0.825689553766019,0.757358322298872,6.994974874371859
0.4550898303774254,2.6112596130300285,3.274721627387065,15.50090553746845,5.752363798451161,67.3381844859825,132.07518429290997,1.7735093898199699,0.673568581216546,0.0,0.8453184456243239,0.7560367967866489,7.236180904522612
0.45159102638959514,2.648391093586795,3.244263376181082,15.509317872660594,5.962850093925649,69.31649543080971,138.72884250914245,1.746367268004059,0.6755288560304292,0.0,0.8633072450011114,0.754706611321629,7.477386934673366
0.4485104119156226,2.68261312972621,3.2142645987602796,15.508746095371132,6.166934979502187,71.25688778917788,145.43824579485346,1.7197623317433899,0.6768832917705574,0.0,0.8797033756787164,0.7533679854047468,7.71859296482412
0.44582184145170356,2.7142059280328197,3.1847857960361066,15.499853764601093,6.364421763357944,73.15795682907574,152.1934885190451,1.693695305491836,0.6777381175470627,0.0,0.8945678471928831,0.7520212090446948,7.959798994974874
0.44349591947628497,2.7434266295574736,3.155880024668435,15.483281555682629,6.555189968676505,75.01851965085086,158.98488825010918,1.6681659644562334,0.6781866626955484,0.0,0.9079727187100998,0.7506666190049738,8.201005025125628
0.44150158846956017,2.7705095447844204,3.127592704488108,15.459646472727107,6.739184662455727,76.83759998131895,165.80301558182273,1.6431730766844068,0.6783101529826824,0.0,0.9199986064645242,0.7493045799765443,8.442211055276381
0.439807339369249,2.795666870153036,3.0999616972520307,15.429541094602165,6.916406648875851,78.61441330139455,172.63871970105012,1.6187143931189547,0.6781786226522402,0.0,0.93073230140714,0.7479354699149692,8.683417085427136
0.4383821176193903,2.81908973568661,3.0730175782793467,15.39353291638601,7.0869035467102295,80.34835240310584,179.48315003695868,1.5947866723482418,0.677851885375543,0.0,0.940264548617538,0.7465596687831694,8.924623115577889
0.43719597674673205,2.8409494808541624,3.0467840473673946,15.352163825044714,7.250761762117547,82.0389734545071,186.32777420563457,1.5713857309841166,0.677380525450457,0.0,0.9486880291941195,0.7451775501574452,9.165829145728642
0.43622052845676024,2.861399066478376,3.0212784306935774,15.305949737839319,7.4080993512688575,83.68598264297744,193.16439247895192,1.5485065114593286,0.6768068758350942,0.0,0.956095577109342,0.7437894751770413,9.407035175879397
0.4354292404581266,2.8805745455397793,2.996512231925005,15.255380409013695,7.559059703677701,85.28922342180553,199.98514917562824,1.5261431600019482,0.6761659597661123,0.0,0.96257864054582,0.7423957882792593,9.64824120603015
0.4347976114767084,2.898596549056824,2.972491708875683,15.200919405001471,7.70380600626256,86.84866438749214,206.78254118677376,1.5042891106845182,0.6754863829299708,0.0,0.968225994304376,0.7409968143991532,9.889447236180905
0.4343032496172402,2.9155717470713287,2.949218454230962,15.143004247124766,7.842516452490201,88.36438782074677,213.54942382099983,1.4829371718262492,0.6747911643051877,0.0,0.9731227068326598,0.7395928573472819,10.130653266331658
0.43392588143460814,2.9315942549525107,2.9266899630751557,15.082046706502204,7.975380113862919,89.83657887929193,220.27901430181552,1.4620796116367132,0.6740985008562708,0.0,0.9773493432337654,0.7381841990557251,10.37185929648241
0.4336473092749903,2.946746964553326,2.9049001756634985,15.018433239267184,8.102593424151394,91.26551545471621,226.9648931079917,1.4417082410319206,0.6734224623753604,0.0,0.9809813919983292,0.7367710994950393,10.613065326633166
0.4334513323317708,2.961102795845711,2.8838399911959023,14.952525538513871,8.224357183227893,92.65155864080398,233.6010034899989,1.4218144926967784,0.6727736215905927,0.0,0.9840888816132873,0.7353537970790306,10.854271356783919
0.4333236388886432,2.974725851712194,2.863497743879689,14.884661200964814,8.340874084514086,93.995143871293,240.18164915485013,1.402389494926892,0.6721596132348586,0.0,0.9867361861480064,0.7339325094772523,11.095477386934673
0.4332516832685514,2.9876724782936477,2.843859640271059,14.815154480073938,8.452346659988638,95.29677265541409,246.7014904933781,1.3834241398422658,0.671585630546636,0.0,0.9889819760477526,0.7325074346694506,11.336683417085426
0.4332245533718679,2.999992232260405,2.8249101576414035,14.744297109951185,8.55897559342296,96.55700488797534,253.15553952168875,1.3649091458199805,0.6710548633051633,0.0,0.9908792900948622,0.7310787521695095,11.577889447236181
0.4332328329174174,3.0117287511777944,2.8066324011040633,14.672359190419222,8.660958381572664,97.77645174896978,259.5391536095834,1.3468351137167258,0.6705688776271017,0.0,0.9924757136035688,0.7296466243705315,11.819095477386934
0.43326846351079434,3.022920538718677,2.7890084238581694,14.59959011263148,8.758488265272199,98.95576911380938,265.84802827213565,1.3291925774445752,0.6701279472580735,0.0,0.9938136291154336,0.7282111979407246,12.060301507537687
0.43332460945139384,3.033601659101188,2.7720195077358496,14.526219517397342,8.851753423816339,100.09565150910294,272.07818905275985,1.3119720484077964,0.6697313350139731,0.0,0.994930528325187,0.7267726052368586,12.301507537688442
0.4333955275803287,3.0438023553424802,2.7556464100945295,14.45245826941,8.94093636667831,101.19682653273067,278.2259827346481,1.2951640546760679,0.6693775342098588,0.0,0.9958593582574515,0.7253309656978271,12.542713567839195
0.4334764434001532,3.053549593816628,2.7398695780135975,14.378499439693465,9.02621350353324,102.26004973016813,284.2880679555505,1.2787591750131566,0.6690644723733683,0.0,0.9966288906717495,0.7238863872009267,12.78391959798995
0.4335634346268927,3.0628675421126657,2.724669332726564,14.304519286503002,9.107754859949496,103.28609989267606,290.26140535001724,1.2627480681837406,0.6687896820582483,0.0,0.9972640999295406,0.7224389673615393,13.025125628140703
0.4336533235971094,3.071777978877179,2.7100260236133304,14.230678226834762,9.18572392991133,104.27577479643857,296.14324726528366,1.2471214974027391,0.6685504390507402,0.0,0.9977865401796597,0.7209887947583075,13.266331658291456
0.43374357809982644,3.080300651001435,2.6959201585298396,14.157121790408901,9.260277619876229,105.22988729858335,301.93112721973523,1.2318703509735272,0.6683438765006142,0.0,0.9982147105643024,0.7195359500798335,13.507537688442211
0.4338322207208198,3.08845358239423,2.682332512388625,14.083981551192876,9.331566269626387,106.14926177310883,307.62284916962767,1.2169856594055382,0.6681670775317644,0.0,0.9985644031577833,0.7180805071887071,13.748743718592964
0.43391774697462765,3.0962533364388722,2.6692442149458055,14.01137603155798,9.39973374047205,107.03473088385145,313.2164766350511,1.2024586091510434,0.6680171477851768,0.0,0.9988490291416116,0.7166225340973629,13.989949748743719
0.4339990516999297,3.103715238476315,2.6566368206754096,13.939411576377212,9.4649175551369,107.88713266162057,318.71032175245176,1.1882805534139966,0.6678912711938316,0.0,0.9990799213054874,0.7151620938582653,14.231155778894472
