DSB,ATM_active,ATR_active,CHK1_active,CHK2_active,p53_active,p21_active,PARP_active,RAD51_focus,CellCycleArrest,ApoptosisSignal,SurvivalSignal,Time
0.0,0.0,5.0,5.0,2.0,1.9999999999999998,0.0,3.0,0.0,0.0,0.0,0.9,0.0
0.12416863231650452,0.006696503199161624,4.852210871031554,4.98379771448539,1.8609220531913717,2.5256280004387093,0.4282914980866991,2.9306040765487436,0.008452558151321484,0.00158842814410024,0.00039749691421787345,0.8989278683022697,0.24120603015075376
0.2408288437698147,0.025838202159722663,4.766731150528336,4.96203628942966,1.7346035088048577,2.958513341314701,0.9263153384922074,2.8668803344631217,0.032166940930556526,0.006685725274118366,0.0009989135681109937,0.897883889559782,0.4824120603015075
0.34923547360571394,0.05600850836722536,4.737633943444325,4.938374035127922,1.622882966600337,3.316865194381371,1.4750944903574348,2.808432160731943,0.06878186959230116,0.015664598422636154,0.001786927635803794,0.8968729737287698,0.7236180904522613
0.44823299728350063,0.09575400441577601,4.758740194821532,4.915915942904942,1.527137551978177,3.6159746950008493,2.059691910229545,2.754839819508935,0.11601028161703558,0.028760096875594793,0.0027447438200655424,0.8959022803268097,0.964824120603015
0.5365446994825941,0.14355836959723717,4.823503174988162,4.897227949021008,1.4483028569517384,3.8686196988257917,2.6685102728141867,2.7056522277904755,0.1715981868994265,0.04610095084829116,0.00385546185751572,0.8949797769585709,1.2060301507537687
0.613030384001523,0.19784660372840773,4.925027061361122,4.884347772442453,1.3868890837139958,4.0853983846921125,3.292693854845685,2.6603880823331254,0.23332350918471154,0.06773522585750047,0.005101789723051675,0.8941128720904833,1.4472361809045227
0.6768956957476058,0.257013953183041,5.056196219175867,4.8787994296624,1.3430000764386616,4.275010299785924,3.9256161757072543,2.61854480337045,0.2990262207393878,0.09365114189800959,0.006466079497872574,0.893307234839165,1.6884422110552764
0.7278335658001669,0.3194721902176023,5.209883600890859,4.88161657672608,1.316359959697159,4.444499824518691,4.562440953651571,2.579613162640447,0.3666593001719085,0.12379377570903269,0.00793062969757358,0.8925659357639267,1.92964824120603
0.7660850080648941,0.38370445230451417,5.379199797053059,4.893377535271594,1.3063498716055322,4.599473338988219,5.19974694721701,2.5430949497189475,0.4343487084411737,0.1580782672388559,0.009478165965101825,0.891889010032332,2.170854271356784
0.7924189944701993,0.44831956068382317,5.557742494808043,4.914252453690666,1.3120550008649914,4.744297665294238,5.835209505218597,2.508520871948846,0.5004507251453986,0.19640007150960082,0.011092394112169631,0.8912734729961171,2.4120603015075375
0.8080447399713081,0.5120978664531846,5.739810661208365,4.944060870536367,1.3323201179147723,4.882284023640175,6.467333087354044,2.475466170190553,0.5635968803736584,0.23864273563844957,0.012758521365375825,0.8907137344134849,2.6532663316582914
0.8144799025315665,0.5740230508628102,5.9205579896846885,4.98233630664487,1.3658103219427582,5.015859043826009,7.095229799632725,2.443562122679032,0.6227200796956485,0.2846836299173534,0.014463663152849828,0.8902022897167002,2.8944723618090453
0.8134020256451445,0.6332973361450168,6.096073424395021,5.02839365415196,1.4110730137550318,5.146722540914274,7.71843931528335,2.4125025239723143,0.6770595430549545,0.33439801537880215,0.01619708702307613,0.8897305352810446,3.135678391959799
0.8065079669359536,0.6893404626811359,6.26338944024119,5.081395070026532,1.4665971417630446,5.275990818279098,8.33678566824873,2.3820451232733464,0.7261458676424106,0.3876617842137754,0.01795028169042037,0.8892895627258705,3.3768844221105527
0.7953989668054453,0.7417750650700854,6.420428987097188,5.140410660863058,1.5308663968441036,5.404324124187052,8.95026631379529,2.3520087288704365,0.7697702863265669,0.4443531690918184,0.019716869924600217,0.8888708246367996,3.618090452261306
0.7815000730901707,0.7904023700580823,6.565907952097187,5.204471294293649,1.6024040766850312,5.532037342285964,9.558968810340554,2.3222671152385836,0.8079436033958972,0.5043536753378921,0.02149240340172715,0.8884666149182289,3.85929648241206
0.7660148039183668,0.8351723959952031,6.699211369429227,5.272612011545985,1.6798084363041539,5.6591936552095845,10.163010672950252,2.292740981373421,0.8408503708377401,0.5675484464644942,0.023274084061982454,0.8880703530961933,4.100502512562814
0.7499103246164618,0.8761524404805768,6.820260084829697,5.343905600816989,1.761778366527244,5.7856817010538375,10.762498126600532,2.263389117750166,0.8688031371836331,0.6338262372254606,0.025060454304385013,0.8876766955714656,4.341708542713568
0.7339255632351305,0.9134967781729804,6.929380923189355,5.417486767950113,1.8471300470657208,5.911277405346911,11.357499852332799,2.2341996961206254,0.8922003193511674,0.7030791326172244,0.026851089800161446,0.8872815146076392,4.582914572864321
0.7185942013789716,0.9474195113064421,7.027189176456973,5.492567909834626,1.9348057224729072,6.035692097796693,11.948032297811846,2.205182309020259,0.9114898894065853,0.7752021195292664,0.02864631815152813,0.8868817897088103,4.824120603015075
0.7042753836076043,0.9781715969644751,7.114488224054358,5.568447847040306,2.0238760390146298,6.158608819815462,12.534053576710843,2.176361111338895,0.9271398358758085,0.8500925913241199,0.0304469764619626,0.8864754516037898,5.065326633165829
0.6911867265765892,1.006022385899213,7.1921880495166,5.6445149217591775,2.113537386850208,6.279708702766296,13.115463544330124,2.1477692045100585,0.939615483628167,0.9276498426224635,0.032254213035473496,0.8860612095839363,5.306532663316583
0.6794359310630708,1.0312454622612055,7.261242000282787,5.72024588222367,2.2031056645343217,6.398689339159028,13.692108026859758,2.119444235698866,0.9493630720083993,1.0077745937727705,0.03406933226527002,0.8856383834552563,5.547738693467337
